OBJECTID;Id;Lon;Lat;Z_DSM;BEAR_PREV;DIST_PREV_m;Z_sampled;dZ;POINT_X;POINT_Y;POINT_Z
749;749;39.01581126;51.459513;83.4947;212.2992;7.5203;116.8291;33.3344;39.01581126;51.459513;0
750;750;39.01576108;51.45946341;84.6069;212.2993;6.5268;116.8291;32.2222;39.01576108;51.45946341;0
751;751;39.01571411;51.45941699;83.3582;212.2993;6.1098;116.8291;33.4709;39.01571411;51.45941699;0
752;752;39.0156573;51.45936085;83.7597;212.2993;7.3891;116.7105;32.9508;39.0156573;51.45936085;0
753;753;39.01561005;51.45931416;84.8375;212.2993;6.1462;116.7105;31.873;39.01561005;51.45931416;0
754;754;39.01556421;51.45926886;84.5604;212.2994;5.9624;120.0801;35.5197;39.01556421;51.45926886;0
755;755;39.01550618;51.45921152;82.7938;212.2994;7.5475;120.0801;37.2863;39.01550618;51.45921152;0
756;756;39.01545735;51.45916326;83.2187;212.2994;6.3521;120.0801;36.8614;39.01545735;51.45916326;0
757;757;39.01539876;51.45910536;84.0754;212.2995;7.6209;120.0801;36.0047;39.01539876;51.45910536;0
758;758;39.01534109;51.45904837;84.4683;212.2995;7.5013;120.0801;35.6118;39.01534109;51.45904837;0
759;759;39.01528637;51.45899429;84.5192;212.2995;7.1176;122.0714;37.5522;39.01528637;51.45899429;0
760;760;39.01527019;51.45893717;83.3249;190.0337;6.4536;122.0714;38.7465;39.01527019;51.45893717;0
761;761;39.0153228;51.45888364;82.8964;148.4512;6.9889;122.0714;39.175;39.0153228;51.45888364;0
762;762;39.01537654;51.45882897;82.3692;148.4512;7.1377;122.0714;39.7022;39.01537654;51.45882897;0
763;763;39.01542753;51.45877708;84.152;148.4512;6.7746;122.0714;37.9194;39.01542753;51.45877708;0
764;764;39.01547892;51.4587248;82.6038;148.4511;6.8252;124.0374;41.4336;39.01547892;51.4587248;0
765;765;39.01553512;51.45866761;83.3361;148.4511;7.4661;124.0374;40.7013;39.01553512;51.45866761;0
766;766;39.01558992;51.45861185;84.4511;148.4511;7.2791;124.0374;39.5863;39.01558992;51.45861185;0
767;767;39.01563664;51.45856432;84.4693;148.451;6.2059;124.0374;39.5681;39.01563664;51.45856432;0
768;768;39.01569037;51.45850964;83.2314;148.451;7.138;124.0374;40.806;39.01569037;51.45850964;0
769;769;39.01573947;51.45845969;84.0103;148.451;6.5214;124.3128;40.3025;39.01573947;51.45845969;0
770;770;39.01579122;51.45840703;82.0803;148.4509;6.8753;124.3128;42.2325;39.01579122;51.45840703;0
771;771;39.01584878;51.45834847;82.3469;148.4509;7.6454;124.3128;41.9659;39.01584878;51.45834847;0
772;772;39.01590092;51.45829542;83.9393;148.4509;6.9256;124.3128;40.3735;39.01590092;51.45829542;0
773;773;39.0159472;51.45824833;84.0424;148.4509;6.1482;124.3128;40.2704;39.0159472;51.45824833;0
774;774;39.01600186;51.45819271;84.3357;148.4508;7.2615;123.5757;39.24;39.01600186;51.45819271;0
775;775;39.01605324;51.45814043;83.9225;148.4508;6.8252;123.5757;39.6532;39.01605324;51.45814043;0
776;776;39.01610047;51.45809238;83.8095;148.4508;6.2735;123.5757;39.7662;39.01610047;51.45809238;0
777;777;39.01615767;51.45803418;83.3072;148.4507;7.5975;123.5757;40.2685;39.01615767;51.45803418;0
778;778;39.01620731;51.45798367;83.6844;148.4507;6.5949;123.5757;39.8913;39.01620731;51.45798367;0
779;779;39.01625904;51.45793104;83.4205;148.4507;6.871;123.5757;40.1552;39.01625904;51.45793104;0
780;780;39.01630525;51.45788402;82.4118;148.4507;6.1385;125.0734;42.6616;39.01630525;51.45788402;0
781;781;39.01636335;51.4578249;83.3395;148.4506;7.7176;125.0734;41.7339;39.01636335;51.4578249;0
782;782;39.01642202;51.4577652;83.77;148.4506;7.7944;125.0734;41.3034;39.01642202;51.4577652;0
783;783;39.01646713;51.45771931;84.1273;148.4506;5.991;125.0734;40.9461;39.01646713;51.45771931;0
784;784;39.01651744;51.45766812;84.4715;148.4505;6.6837;125.0734;40.6019;39.01651744;51.45766812;0
785;785;39.01657122;51.45761339;82.3589;148.4505;7.1444;125.2884;42.9295;39.01657122;51.45761339;0
786;786;39.01662571;51.45755796;84.2689;148.4505;7.2375;125.2884;41.0195;39.01662571;51.45755796;0
787;787;39.01667761;51.45750515;84.494;148.4504;6.895;125.2884;40.7944;39.01667761;51.45750515;0
788;788;39.0167344;51.45744736;83.1536;148.4504;7.5435;125.2884;42.1348;39.0167344;51.45744736;0
789;789;39.01678249;51.45739843;84.4972;148.4504;6.3883;125.2884;40.7912;39.01678249;51.45739843;0
790;790;39.01683052;51.45734956;82.6599;148.4504;6.3804;123.4041;40.7442;39.01683052;51.45734956;0
791;791;39.01688112;51.45729808;83.4808;148.4503;6.7207;123.4041;39.9233;39.01688112;51.45729808;0
792;792;39.01693514;51.45724311;84.8668;148.4503;7.1764;123.4041;38.5373;39.01693514;51.45724311;0
793;793;39.01698805;51.45718928;84.4615;148.4503;7.0281;123.4041;38.9426;39.01698805;51.45718928;0
794;794;39.01704218;51.45713421;83.3441;148.4502;7.1902;123.4041;40.06;39.01704218;51.45713421;0
795;795;39.01709697;51.45707845;84.7886;148.4502;7.2791;125.1999;40.4113;39.01709697;51.45707845;0
796;796;39.01714589;51.45702868;84.5908;148.4502;6.4978;125.1999;40.6091;39.01714589;51.45702868;0
797;797;39.01719061;51.45698318;82.4105;148.4502;5.9406;125.1999;42.7894;39.01719061;51.45698318;0
798;798;39.01723701;51.45693597;84.2604;148.4501;6.1639;125.1999;40.9395;39.01723701;51.45693597;0
799;799;39.01729311;51.45687889;82.264;148.4501;7.4521;125.1999;42.9359;39.01729311;51.45687889;0
800;800;39.01734147;51.45682968;83.0604;148.4501;6.4237;125.1999;42.1395;39.01734147;51.45682968;0
801;801;39.01738775;51.45678259;82.5812;148.45;6.1482;122.169;39.5878;39.01738775;51.45678259;0
802;802;39.01743423;51.4567353;83.2646;148.45;6.1741;122.169;38.9044;39.01743423;51.4567353;0
803;803;39.0174865;51.45668212;84.3423;148.45;6.9425;122.169;37.8267;39.0174865;51.45668212;0
804;804;39.01754173;51.45662592;83.9751;148.45;7.3378;122.169;38.1939;39.01754173;51.45662592;0
805;805;39.0175929;51.45657385;84.6052;148.4499;6.7972;122.169;37.5638;39.0175929;51.45657385;0
806;806;39.01764926;51.45651651;82.3135;148.4499;7.4863;119.1848;36.8713;39.01764926;51.45651651;0
807;807;39.01769974;51.45646515;82.9178;148.4499;6.7051;119.1848;36.267;39.01769974;51.45646515;0
808;808;39.01775069;51.45641331;83.8901;148.4498;6.7681;119.1848;35.2947;39.01775069;51.45641331;0
809;809;39.01780768;51.45635533;82.6892;148.4498;7.5705;119.1848;36.4956;39.01780768;51.45635533;0
810;810;39.01785391;51.45630828;90.71;148.4498;6.1419;119.1848;28.4748;39.01785391;51.45630828;0
811;811;39.01789989;51.4562615;93.1531;148.4497;6.1075;119.1848;26.0317;39.01789989;51.4562615;0
812;812;39.01795093;51.45620957;86.8826;148.4497;6.7805;117.9976;31.115;39.01795093;51.45620957;0
813;813;39.01799825;51.45616142;86.0712;148.4497;6.2856;117.9976;31.9264;39.01799825;51.45616142;0
814;814;39.01806127;51.45610994;87.9595;142.5902;7.2107;117.9976;30.0381;39.01806127;51.45610994;0
815;815;39.01814047;51.45610472;86.3902;96.0247;5.5351;117.9976;31.6074;39.01814047;51.45610472;0
816;816;39.01821043;51.45610011;84.401;96.0247;4.8899;113.2561;28.8551;39.01821043;51.45610011;0
817;817;39.01827406;51.45609591;84.9972;96.0247;4.447;113.2561;28.2589;39.01827406;51.45609591;0
818;818;39.01834912;51.45609096;84.7368;96.0247;5.2465;113.2561;28.5193;39.01834912;51.45609096;0
819;819;39.01843032;51.45608561;83.5847;96.0246;5.6756;113.2561;29.6714;39.01843032;51.45608561;0
820;820;39.01850217;51.45608087;84.2883;96.0247;5.0213;110.3149;26.0266;39.01850217;51.45608087;0
821;821;39.01858546;51.45607538;82.154;96.0246;5.8216;110.3149;28.1609;39.01858546;51.45607538;0
822;822;39.01865538;51.45607077;83.9557;96.0246;4.8869;110.3149;26.3592;39.01865538;51.45607077;0
823;823;39.01872643;51.45606608;90.4859;96.0246;4.9659;110.3149;19.829;39.01872643;51.45606608;0
824;824;39.01880183;51.45606111;84.2812;96.0246;5.2703;110.3149;26.0337;39.01880183;51.45606111;0
825;825;39.01887965;51.45605598;83.8057;96.0246;5.4388;110.3149;26.5092;39.01887965;51.45605598;0
826;826;39.01894824;51.45605146;84.0968;96.0246;4.7943;110.3149;26.2181;39.01894824;51.45605146;0
827;827;39.01902682;51.45604628;82.6883;96.0246;5.4922;110.3149;27.6266;39.01902682;51.45604628;0
828;828;39.01909559;51.45604174;83.4291;96.0246;4.8064;107.9561;24.527;39.01909559;51.45604174;0
829;829;39.01916779;51.45603698;84.0512;96.0246;5.0465;107.9561;23.9049;39.01916779;51.45603698;0
830;830;39.01923645;51.45603246;83.9489;96.0246;4.7985;107.9561;24.0072;39.01923645;51.45603246;0
831;831;39.01931102;51.45602754;82.0642;96.0246;5.2117;105.9986;23.9344;39.01931102;51.45602754;0
832;832;39.01937514;51.45602331;82.9244;96.0246;4.4816;105.9986;23.0742;39.01937514;51.45602331;0
833;833;39.01945819;51.45601784;83.4587;96.0246;5.8049;105.9986;22.5399;39.01945819;51.45601784;0
834;834;39.01954175;51.45601233;83.3234;96.0246;5.84;105.9986;22.6752;39.01954175;51.45601233;0
835;835;39.01960812;51.45600795;83.1052;96.0246;4.6389;105.9986;22.8934;39.01960812;51.45600795;0
836;836;39.01967317;51.45600366;82.8213;96.0246;4.5468;105.9986;23.1773;39.01967317;51.45600366;0
837;837;39.01975013;51.45599859;83.4006;96.0246;5.3788;105.9986;22.598;39.01975013;51.45599859;0
838;838;39.01981673;51.4559942;83.8769;96.0246;4.6552;105.9986;22.1217;39.01981673;51.4559942;0
839;839;39.01988813;51.45598949;84.5712;96.0246;4.99;102.9158;18.3446;39.01988813;51.45598949;0
840;840;39.01996968;51.45598411;83.0479;96.0246;5.7;102.9158;19.8679;39.01996968;51.45598411;0
841;841;39.02005337;51.45597859;83.4169;96.0246;5.8497;102.9158;19.4989;39.02005337;51.45597859;0
842;842;39.02013248;51.45597338;82.5586;96.0246;5.5289;102.9158;20.3572;39.02013248;51.45597338;0
843;843;39.02021335;51.45596804;83.2519;96.0246;5.6525;102.5621;19.3102;39.02021335;51.45596804;0
844;844;39.0202864;51.45596323;82.9061;96.0246;5.1054;102.5621;19.656;39.0202864;51.45596323;0
845;845;39.02036372;51.45595813;83.3968;96.0246;5.4046;102.5621;19.1653;39.02036372;51.45595813;0
846;846;39.02043069;51.45595371;83.3781;96.0246;4.6807;102.5621;19.184;39.02043069;51.45595371;0
847;847;39.02049887;51.45594922;83.8749;96.0246;4.7655;102.5621;18.6872;39.02049887;51.45594922;0
848;848;39.02058246;51.45594371;82.5077;96.0246;5.8418;102.5621;20.0544;39.02058246;51.45594371;0
849;849;39.02065202;51.45593912;82.0039;96.0246;4.862;102.5621;20.5582;39.02065202;51.45593912;0
850;850;39.0207285;51.45593408;83.8441;96.0246;5.3456;102.7632;18.9191;39.0207285;51.45593408;0
851;851;39.02079326;51.45592981;83.5625;96.0246;4.526;102.7632;19.2007;39.02079326;51.45592981;0
852;852;39.0208617;51.4559253;83.4943;96.0246;4.784;102.7632;19.2689;39.0208617;51.4559253;0
853;853;39.02093294;51.4559206;82.4605;96.0246;4.979;102.7632;20.3027;39.02093294;51.4559206;0
854;854;39.02099733;51.45591635;82.5862;96.0246;4.5005;103.2503;20.6641;39.02099733;51.45591635;0
855;855;39.02106326;51.45591201;83.8526;96.0246;4.6083;103.2503;19.3977;39.02106326;51.45591201;0
856;856;39.02114231;51.45590679;82.9915;96.0246;5.5246;103.2503;20.2588;39.02114231;51.45590679;0
857;857;39.02121874;51.45590176;82.3484;96.0246;5.3418;103.2503;20.9019;39.02121874;51.45590176;0
858;858;39.02130287;51.45589621;84.1898;96.0246;5.8805;103.2503;19.0605;39.02130287;51.45589621;0
859;859;39.02138609;51.45589072;83.2589;96.0246;5.8165;103.2503;19.9914;39.02138609;51.45589072;0
860;860;39.02145653;51.45588608;84.3129;96.0246;4.9233;103.2503;18.9374;39.02145653;51.45588608;0
861;861;39.02152764;51.45588139;82.3319;96.0246;4.97;103.2503;20.9184;39.02152764;51.45588139;0
862;862;39.02160982;51.45587597;82.1661;96.0246;5.7439;102.5636;20.3975;39.02160982;51.45587597;0
863;863;39.02168026;51.45587132;84.1218;96.0246;4.9232;102.5636;18.4418;39.02168026;51.45587132;0
864;864;39.0217471;51.45586692;84.3764;96.0246;4.6716;102.5636;18.1872;39.0217471;51.45586692;0
865;865;39.02182683;51.45586166;83.8905;96.0246;5.5728;103.2893;19.3988;39.02182683;51.45586166;0
866;866;39.02189235;51.45585734;83.9307;96.0246;4.5792;103.2893;19.3586;39.02189235;51.45585734;0
867;867;39.02195943;51.45585292;82.8771;96.0246;4.6885;103.2893;20.4122;39.02195943;51.45585292;0
868;868;39.02204396;51.45584734;84.3654;96.0246;5.9087;103.2893;18.9239;39.02204396;51.45584734;0
869;869;39.02212338;51.45584211;83.4285;96.0246;5.5503;103.2893;19.8608;39.02212338;51.45584211;0
870;870;39.02219064;51.45583767;83.9045;96.0246;4.7016;103.2893;19.3848;39.02219064;51.45583767;0
871;871;39.02226672;51.45583266;83.4021;96.0246;5.3175;103.2893;19.8872;39.02226672;51.45583266;0
872;872;39.02234932;51.45582721;83.8749;96.0246;5.7727;103.2893;19.4144;39.02234932;51.45582721;0
873;873;39.02242393;51.45582229;82.5975;96.0246;5.2154;109.3921;26.7946;39.02242393;51.45582229;0
874;874;39.0225022;51.45581713;82.6697;96.0246;5.4702;109.3921;26.7224;39.0225022;51.45581713;0
875;875;39.0225704;51.45581263;84.9542;96.0246;4.7669;109.3921;24.4379;39.0225704;51.45581263;0
876;876;39.02264624;51.45580763;82.7715;96.0246;5.3006;111.7691;28.9976;39.02264624;51.45580763;0
877;877;39.02271849;51.45580287;83.7561;96.0246;5.0501;111.7691;28.013;39.02271849;51.45580287;0
878;878;39.0227932;51.45579794;84.7397;96.0246;5.2215;111.7691;27.0294;39.0227932;51.45579794;0
879;879;39.02286738;51.45579305;82.1559;96.0246;5.1845;111.7691;29.6132;39.02286738;51.45579305;0
880;880;39.02294621;51.45578785;90.8678;96.0246;5.5102;111.7691;20.9013;39.02294621;51.45578785;0
881;881;39.02303034;51.45578231;88.0849;96.0246;5.8801;111.7691;23.6842;39.02303034;51.45578231;0
882;882;39.02309643;51.45577795;90.7359;96.0246;4.6188;111.7691;21.0332;39.02309643;51.45577795;0
883;883;39.02316127;51.45577367;89.0622;96.0246;4.5323;111.7691;22.7069;39.02316127;51.45577367;0
884;884;39.02323026;51.45576913;91.0803;96.0246;4.8219;110.1833;19.103;39.02323026;51.45576913;0
885;885;39.02330312;51.45576432;88.5869;96.0246;5.0921;110.1833;21.5964;39.02330312;51.45576432;0
886;886;39.02337615;51.45575951;90.0038;96.0246;5.1043;110.1833;20.1795;39.02337615;51.45575951;0
887;887;39.02345122;51.45575456;90.6806;96.0246;5.2476;110.1833;19.5027;39.02345122;51.45575456;0
888;888;39.02352822;51.45574948;88.7052;96.0246;5.3812;107.3748;18.6696;39.02352822;51.45574948;0
889;889;39.02360648;51.45574432;89.0332;96.0246;5.4704;107.3748;18.3416;39.02360648;51.45574432;0
890;890;39.02368756;51.45573897;90.0259;96.0246;5.6666;107.3748;17.3489;39.02368756;51.45573897;0
891;891;39.02376445;51.4557339;90.3989;96.0246;5.3744;107.3748;16.9759;39.02376445;51.4557339;0
892;892;39.02382826;51.4557297;91.723;96.0246;4.4596;107.3748;15.6518;39.02382826;51.4557297;0
893;893;39.02390208;51.45572483;91.2531;96.0246;5.1601;107.3748;16.1217;39.02390208;51.45572483;0
894;894;39.02396706;51.45572055;90.0307;96.0246;4.5412;107.3748;17.3441;39.02396706;51.45572055;0
895;895;39.02403642;51.45571597;89.5659;96.0246;4.8482;104.6246;15.0587;39.02403642;51.45571597;0
896;896;39.02411156;51.45571102;91.2938;96.0246;5.2519;104.6246;13.3308;39.02411156;51.45571102;0
897;897;39.02417678;51.45570672;90.8484;96.0246;4.5584;104.6246;13.7762;39.02417678;51.45570672;0
898;898;39.024261;51.45570116;90.0684;96.0246;5.8864;104.6246;14.5562;39.024261;51.45570116;0
899;899;39.024337;51.45569615;90.425;96.0246;5.3117;100.4635;10.0385;39.024337;51.45569615;0
900;900;39.02441354;51.45569111;91.2384;96.0246;5.3501;105.7447;14.5063;39.02441354;51.45569111;0
901;901;39.02447752;51.45568689;91.6279;96.0246;4.4718;105.7447;14.1168;39.02447752;51.45568689;0
902;902;39.02455535;51.45568176;89.9236;96.0246;5.4398;105.7447;15.8211;39.02455535;51.45568176;0
903;903;39.02462587;51.45567711;89.662;96.0246;4.9283;105.7447;16.0827;39.02462587;51.45567711;0
904;904;39.0247038;51.45567197;89.1369;96.0246;5.4471;105.7447;16.6078;39.0247038;51.45567197;0
905;905;39.02478463;51.45566664;89.0625;96.0246;5.6495;105.7447;16.6822;39.02478463;51.45566664;0
906;906;39.02485998;51.45566167;91.2365;96.0246;5.2669;105.7447;14.5082;39.02485998;51.45566167;0
907;907;39.02493517;51.45565671;91.5315;96.0246;5.255;102.7095;11.178;39.02493517;51.45565671;0
908;908;39.02500281;51.45565225;90.9718;96.0246;4.7275;102.7095;11.7377;39.02500281;51.45565225;0
909;909;39.02508321;51.45564695;90.2092;96.0246;5.6198;102.7095;12.5003;39.02508321;51.45564695;0
910;910;39.0251627;51.45564171;91.065;96.0246;5.5557;98.6015;7.5365;39.0251627;51.45564171;0
911;911;39.02523833;51.45563672;90.5167;96.0246;5.2864;98.6015;8.0848;39.02523833;51.45563672;0
912;912;39.02530725;51.45563218;89.3137;96.0246;4.8171;98.6015;9.2878;39.02530725;51.45563218;0
913;913;39.02537397;51.45562778;90.7483;96.0246;4.6629;98.6015;7.8532;39.02537397;51.45562778;0
914;914;39.02545654;51.45562234;90.0812;96.0246;5.7713;98.6015;8.5203;39.02545654;51.45562234;0
915;915;39.02553203;51.45561736;90.3088;96.0246;5.276;98.6015;8.2927;39.02553203;51.45561736;0
916;916;39.02560862;51.45561231;89.9047;96.0246;5.3532;98.6015;8.6968;39.02560862;51.45561231;0
917;917;39.02568045;51.45560757;90.7364;96.0246;5.0207;98.6015;7.8651;39.02568045;51.45560757;0
918;918;39.02576096;51.45560226;90.9447;96.0246;5.6272;97.8131;6.8684;39.02576096;51.45560226;0
919;919;39.02583919;51.45559711;91.5684;96.0246;5.4681;97.8131;6.2447;39.02583919;51.45559711;0
920;920;39.02591861;51.45559187;91.3633;96.0246;5.5508;97.8131;6.4498;39.02591861;51.45559187;0
921;921;39.02599533;51.45558681;90.474;96.0246;5.362;96.6822;6.2082;39.02599533;51.45558681;0
922;922;39.02606695;51.45558209;88.9355;96.0246;5.0057;96.6822;7.7467;39.02606695;51.45558209;0
923;923;39.02615072;51.45557657;89.3018;96.0246;5.8555;96.6822;7.3804;39.02615072;51.45557657;0
924;924;39.02621908;51.45557206;90.1695;96.0246;4.7777;96.6822;6.5127;39.02621908;51.45557206;0
925;925;39.02629001;51.45556738;92.4944;96.0246;4.9574;96.6822;4.1878;39.02629001;51.45556738;0
926;926;39.02635906;51.45556283;91.7553;96.0246;4.8265;96.6822;4.9269;39.02635906;51.45556283;0
927;927;39.02643222;51.45555801;90.6568;96.0246;5.1131;96.6822;6.0254;39.02643222;51.45555801;0
928;928;39.02650558;51.45555317;90.7957;96.0246;5.1275;96.6822;5.8865;39.02650558;51.45555317;0
929;929;39.0265732;51.45554871;91.7707;96.0246;4.7264;94.902;3.1313;39.0265732;51.45554871;0
930;930;39.02663743;51.45554447;92.8495;96.0246;4.4893;94.902;2.0525;39.02663743;51.45554447;0
931;931;39.02670911;51.45553975;93.6833;96.0246;5.0101;94.902;1.2187;39.02670911;51.45553975;0
932;932;39.0267735;51.4555355;93.7902;96.0246;4.5006;94.902;1.1118;39.0267735;51.4555355;0
933;933;39.02683851;51.45552583;92.6012;103.3969;4.6448;93.9584;1.3572;39.02683851;51.45552583;0
934;934;39.02690892;51.45550789;91.1965;112.1881;5.2852;93.9584;2.7619;39.02690892;51.45550789;0
935;935;39.02697615;51.45549076;89.3447;112.1881;5.047;93.9584;4.6137;39.02697615;51.45549076;0
936;936;39.02704508;51.45547319;89.7806;112.1881;5.1747;93.9584;4.1778;39.02704508;51.45547319;0
937;937;39.02711394;51.45545565;90.7537;112.1881;5.1685;93.9584;3.2047;39.02711394;51.45545565;0
938;938;39.02719209;51.45543573;88.9654;112.1881;5.8671;93.9584;4.993;39.02719209;51.45543573;0
939;939;39.02726239;51.45541782;89.1014;112.1881;5.2773;93.9584;4.857;39.02726239;51.45541782;0
940;940;39.02733329;51.45539976;91.5862;112.1881;5.3219;96.3971;4.8109;39.02733329;51.45539976;0
941;941;39.02739557;51.45538389;89.557;112.1881;4.6753;95.797;6.24;39.02739557;51.45538389;0
942;942;39.02747126;51.4553646;89.826;112.1881;5.6816;95.797;5.971;39.02747126;51.4553646;0
943;943;39.02755293;51.45534379;90.7743;112.1881;6.1308;95.797;5.0227;39.02755293;51.45534379;0
944;944;39.02762872;51.45532448;90.3225;112.1881;5.6897;95.797;5.4745;39.02762872;51.45532448;0
945;945;39.02770331;51.45530547;89.8888;112.188;5.5987;94.8079;4.9191;39.02770331;51.45530547;0
946;946;39.02778202;51.45528542;90.8287;112.188;5.9085;94.8079;3.9792;39.02778202;51.45528542;0
947;947;39.02786086;51.45526533;91.1642;112.188;5.9182;94.8079;3.6437;39.02786086;51.45526533;0
948;948;39.02793363;51.45524679;91.5593;112.188;5.4633;94.8079;3.2486;39.02793363;51.45524679;0
949;949;39.02801343;51.45522645;94.1779;112.188;5.9901;94.8079;0.63;39.02801343;51.45522645;0
950;950;39.02809051;51.45520681;93.4204;112.188;5.7859;94.8079;1.3875;39.02809051;51.45520681;0
951;951;39.02817173;51.45518612;93.0065;112.188;6.0969;94.8079;1.8014;39.02817173;51.45518612;0
952;952;39.02823729;51.45516941;96.789;112.188;4.9215;95.174;-1.615;39.02823729;51.45516941;0
953;953;39.02829955;51.45515355;95.741;112.188;4.6739;95.174;-0.567;39.02829955;51.45515355;0
954;954;39.02836296;51.45513739;97.262;112.188;4.76;95.9922;-1.2698;39.02836296;51.45513739;0
955;955;39.02843055;51.45512017;95.9121;112.188;5.0742;95.9922;0.0801;39.02843055;51.45512017;0
956;956;39.02849884;51.45510277;95.2937;112.188;5.1263;95.7135;0.4198;39.02849884;51.45510277;0
957;957;39.02857583;51.45508315;95.2332;112.1879;5.779;95.7135;0.4803;39.02857583;51.45508315;0
